Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Birkenstock Holding PLC","BIRK","6341.71","35.65","3306255","3.18","-11.95","-17.07","20.98","-23.56","18.45","16.28","52.45","31.19","44","Consumer Discretionary","Shoes and Retail Apparel ","14.82","3"
"Black Hills","BKH","5551.22","72.8","821314","-.67",".79","1.25","78.2","-6.35","8.57","13.71","76.83","58.34","160","Utilities","Utility - Electric Power","13.01","3"
"Black Rock Coffee Bar, Inc.","BRCB","457.17","9.13","379331","5.67","14.55","40.03","13.58","-63.91","24.49",".69","27.84","6.19","160","Consumer Staples","Beverages - Soft drinks",".69","3"
"Black Stone Minerals","BSM","3137.49","14.75","469500","-.14","-.34","6.27","80.4","-.53","8.35","73.1","15.44","11.92","51","Oils-Energy","Energy and Pipeline - Master Limited Partnerships","61.72","3"
"BlackBerry","BB","4790.18","8.16","9899079",".25","-3.32","-21.08","51.86","102.09","2.65","19.02","12.81","3.15","75","Computer and Technology","Internet - Software","10.31","3"
"BlackLine","BL","1916.96","32.98","1171729","3.32","7.57","14.87","23.07","-46","7.21","22.57","58.83","25.23","75","Computer and Technology","Internet - Software","4.75","3"
"BlackRock","BLK","180341.86","1164.48","555635","2.16","6.02","13.88","86.37","-3.41","18.67","30.92","1202.59","922.9","71","Finance","Financial - Investment Management","24.09","3"
"BlackSky Technology","BKSY","969.92","23.7","947234","-11.34","5.52","-40.24","27.44","16.93","4.39","-56.25","51.63","13.14","153","Business Services","Technology Services","-61.24","2"
"Blackbaud","BLKB","2206.86","48.62","513518","4.67","21.31","71.38","50.61","-32.08","-2.35","19.37","70.17","26.54","96","Computer and Technology","Computer - Software","13.12","3"
"Blackstone Secured Lending Fund","BXSL","5766.01","24.75","1481946",".32","6.87","3.99","25.11","-16.8","6.93","53.47","30.03","22.98","153","Finance","Financial - SBIC & Commercial Industry","21.51","3"
"Block","XYZ","50208.44","83.57","4861845","4.36","1.19","17.89","96.42","15.43",".3","7.48","84.85","49.09","75","Computer and Technology","Internet - Software","1.43","3"
"Bloom Energy","BE","62077.46","210.77","13290310","4.09","1.76","-27.66","54.35","121.98","37.33","17.85","345.85","49.94","153","Oils-Energy","Alternative Energy - Other","7.87","1"
"Bloomin' Brands","BLMN","905.87","10.58","2325414",".95","19.41","48.18","80.73","49.83",".14","2.76","11.85","5.26","150","Retail-Wholesale","Retail - Restaurants",".7","2"
"Blue Bird","BLBD","1876.17","59.23","625934","-3.42","-20.6","-17.68","36.21","12.86","9.87","9.51","81.5","46.59","51","Auto-Tires-Trucks","Automotive - Domestic","17.48","3"
"Blue Owl Capital","OWL","18740.29","12.02","19941262","5.44","18.31","17.96","34.9","-28.76","25.04","49.15","19.09","8.23","71","Finance","Financial - Investment Management","2.71","3"
"Blue Owl Capital Corporation","OBDC","5572.52","11.3","4291165",".18","4.73","0","16.85","-19.65","15.94","40.78","14.36","10.68","153","Finance","Financial - Miscellaneous Services","16.99","3"
"Blue Owl Technology Finance Corp.","OTF","5214.15","11.38","3153076","2.43","15.3","-.96","26.73","-31.19","67.45","42.86","15.52","9.87","153","Finance","Financial - SBIC & Commercial Industry","28.69","3"
"Boeing","BA","165835.44","209.82","5501119","-2.45","-5.02","-3.5","42.04","-14.4","34.5","-8.56","252.15","179.12","150","Aerospace","Aerospace - Defense","2.41","3"
"Boise Cascade","BCC","2747.67","78.75","323244","-3.69","4.47","15","51.96","-5.23","-4.75","1.73","91.03","65.47","194","Construction","Building Products - Wood","1.64","3"
"Booking Holdings","BKNG","154506.28","205.63","5480763","-2.02","6.41","22.77","69.5","-16.27","13.39","27.18","228.23","154.13","101","Retail-Wholesale","Internet - Commerce","25.53","3"
"Boot Barn","BOOT","4689.63","154.85","668958","-3.35",".31","-8.45","27.04","-21.92","17.93","10.35","207.98","135.16","75","Retail-Wholesale","Retail - Apparel and Shoes","10.35","2"
"Booz Allen Hamilton","BAH","9050.24","75.24","1695291","-1.47","10.14","-5.96","30.42","-21.4","-6.37","7.48","110.77","59.71","43","Business Services","Consulting Services","7.01","3"
"BorgWarner","BWA","13052.95","64.09","2233640","-1.1","-.5","-16.8","64.13","27.34","1.63","7.72","77.03","40.96","196","Auto-Tires-Trucks","Automotive - Original Equipment","2.89","3"
"Boston Scientific","BSX","67881.93","46.84","19523238","-5.12","1.83","-4.11","6.43","-56.66","19.87","22.81","108.14","42.63","91","Medical","Medical - Products","17.5","4"
"Bowhead Specialty Holdings Inc.","BOW","1106.88","33.6","517587",".33","10.34","37.7","97.83","4.21","29.58","10.33","33.87","21.44","62","Finance","Insurance - Property and Casualty","10.11","3"
"Bowman Consulting Group","BWMN","738.17","42.58","546909",".07","64.72","30.13","90.32","14.02","14.88","5.78","44.43","25.31","183","Business Services","Business - Services","1.3","3"
"Box","BOX","4842.98","34.98","3081669","6.32","12.51","30.67","100","2.85","7.99","19.86","34.98","21.37","75","Computer and Technology","Internet - Software","10.59","3"
"Boyd Gaming","BYD","5773.89","79.47","795684","-1.83","-8.71","-10.08","18.41","-17.29","4.12","14.16","91.26","76.81","186","Consumer Discretionary","Gaming","44.34","3"
"Braze","BRZE","3889.18","34.53","2557760","12.44","37.79","49.22","91.86","-11.97","24.4","5.85","36.19","15.79","75","Computer and Technology","Internet - Software","-15.51","3"
"Bread Financial","BFH","4062.42","105.74","396930","2.48","-4.41","16.01","87.09","29.21","-2.06","15.52","113.4","54.08","153","Finance","Financial - Miscellaneous Services","11.95","3"
"BridgeBio Pharma","BBIO","14974.3","76.6","2104220","-7.64","-6.74","13.77","67.14","-8.92","126.26","-97.03","90.17","48.87","163","Medical","Medical - Generic Drugs","-97.03","3"
"Bright Horizons Family Solutions","BFAM","3638.38","74.81","676076","1.63","-4.03","21.56","25.93","-35.09","9.22","8.79","119.46","59.18","183","Business Services","Business - Services","5.78","2"
"BrightSpring Health Services, Inc.","BTSG","11699.7","59.13","2943048","-.67","-18.87","3.01","72","43.99","14.59","2.25","72.91","23.69","87","Medical","Medical Services","2.55","1"
"BrightView","BV","1045.7","11.22","1379752",".63","-14.94","-8.18","14.59","-22.57","-3.41","2.82","14.85","10.6","51","Basic Materials","Agriculture - Products",".74","4"
"Brighthouse Financial","BHF","3050.44","53.04","1134434","-.34","-16.41","-14.95","41.63","-25.98","43.23","12.86","66.61","43.36","211","Finance","Insurance - Life Insurance","12.49","4"
"Brightstar Lottery","BRSL","2161.88","11.57","2102789","-.09","13.77",".52","18.5","-35.25","-.04","7.5","18.31","10.04","186","Consumer Discretionary","Gaming","10.05","3"
"Brink's","BCO","4570.85","110.97","444519","-1.9","-5.54","9.94","43.32","-16.95","4.97","6.52","135.58","92.16","150","Business Services","Financial Transaction Services","3.3","4"
"Brinker International","EAT","9613.89","230.19","1074631","-1.25","9.69","68.64","84.34","43.89","7.86","8.28","253.94","102.29","150","Retail-Wholesale","Retail - Restaurants","8.39","2"
"Bristol Myers Squibb","BMY","136003.97","66.58","11012215","1.7","2.65","17.63","94.71","9.9","-.22","27.04","67.92","42.6","160","Medical","Medical - Biomedical and Genetics","18.87","3"
"Brixmor Property Group","BRX","8951.46","29.17","2099494","-1.05","-7.4","-3.89","56.11","-1.69","6.73","30.82","32.69","24.67","169","Finance","REIT and Equity Trust - Retail","30.82","3"
"Broadcom","AVGO","1754548","368.79","19604208","1.31","-4.91","-11.96","40.06","-4.95","23.87","53.5","481.57","293.41","40","Computer and Technology","Electronics - Semiconductors","38.85","2"
"Broadridge Financial Solutions","BR","20939","183.64","1393861","2.88","18.65","19.17","39.28","-27.36","8.53","15.04","258.15","135.44","75","Computer and Technology","Internet - Software","15.04","3"
"Broadstone Net Lease","BNL","4047.02","21.09","2341536","-.57","-1.91","4.3","68.64","7.71","5.17","30.61","22.84","17.26","101","Finance","REIT and Equity Trust - Residential","30.61","3"
"Brookdale Senior Living","BKD","2798.94","11.72","5170539","-.76","-19.84","-1.43","46.33","-.79","2.19","-2.13","16.77","7.36","9","Medical","Medical - Nursing Homes","-4.53","2"
"Brookfield Asset Management Ltd.","BAM","85383.35","52.12","2605410","1.16","8.67","11.58","49.76","-12","21.03","48.73","61.46","42.87","153","Finance","Financial - Miscellaneous Services","48.89","3"
"Brookfield Business Partners","BBUC","5789.99","27.97","312377","-.18","-11.09","-15.42","12.46","-29.79","-32.41","1.13","37.17","26.66","183","Business Services","Business - Services","1.13","4"
"Brookfield Corporation","BN","101332.37","41.33","4215498","-.1","-1.67","-8.26","28.14","-20.06","-12.68","8.23","49.17","38.26","173","Finance","Real Estate - Operations","1.85","3"
"Brookfield Infrastructure","BIPC","4751.68","38.63","1002149","-2.45","-9.3","-7.12","20.25","-23.2",".05","9.3","51","35.49","210","Utilities","Utility - Gas Distribution","-9.41","3"
"Brookfield Infrastructure Partners","BIP","17544.63","38.1","780841","-2.16","-10.12","-2.38","62.83","-.9","9.8","3.51","42.62","30.46","80","Finance","REIT and Equity Trust - Other","3.51","2"
"Brookfield Renewable","BEPC","4871.92","32.29","1741677","-3.44","-2.56","-16.84","1.38","-23.79","-36.56","-44.05","44.43","32.12","153","Oils-Energy","Alternative Energy - Other","-44.05","4"
"Brookfield Renewable Partners","BEP","9522.55","31.73","831328","-3.61","-2.85","-13.35","55.89","6.67","9.04","7.8","37.31","24.66","160","Utilities","Utility - Electric Power","4.5","3"
"Brown & Brown","BRO","24530.26","73.31","1830674","1.71","3.44","27.76","44.47","-20.69","22.83","24.34","96.95","54.38","166","Finance","Insurance - Brokerage","17.75","3"
"BrownForman","BF.B","12490.28","27.22","1886956","-4.19","-5.58","6.91","54.7","-7.31","-1.18","18.2","30.88","22.8","221","Consumer Staples","Beverages - Alcohol","18.2","4"
"Bruker","BRKR","8696.65","57.08","2453876","-4.74","-11.28","-4.82","79.25","11.36","2.08","8.72","64.34","29.35","101","Computer and Technology","Instruments - Scientific","-2.35","3"
"Brunswick","BC","4966.04","76.64","660902","-5.45","-3.9","-7.04","58.71","-7.45","2.4","4.44","89.22","58.75","87","Consumer Discretionary","Leisure and Recreation Products","-1.53","3"
"Buenaventura Mining","BVN","8910.47","35.12","1122185","2.81","10.23","2.48","65.87","15.49","49.98","51.27","43.67","18.62","231","Basic Materials","Mining - Silver","50.88","3"
"BuildABear Workshop","BBW","374.23","29.85","661977","-20.99","-15.37","-16.43","2.97","-58.9","6.73","8.93","75.85","28.44","177","Retail-Wholesale","Retail - Miscellaneous","9.96","4"
"Bullish","BLSH","4960.93","32.89","1774825","15.65","45.6","10.89","23.27","-21.53","-99.88","21.8","69.49","21.79","75","Computer and Technology","Internet - Software","-389.38","4"
"Burlington Stores","BURL","17180.02","272.95","1079121","-18.09","-26.66","-15.23","23.52","-11.1","8.76","6.12","372.19","242.43","24","Retail-Wholesale","Retail - Discount Stores","5.85","3"
"Butterfly Network","BFLY","2244.78","8.43","6092745","-8.07","3.18","62.43","84.51","103.19","18.96","-42.24","9.7","1.5","77","Medical","Medical Info Systems","-66.74","3"
"C.H. Robinson Worldwide","CHRW","17573.22","150.39","1637883","4.56","2.36","-18.53","30.58","-16.75","-8.42","3.97","209.42","124.39","69","Transportation","Transportation - Services","3.73","3"
"C3.ai","AI","1636.88","10.53","4448758","2.13","16.1","-.47","23.28","-32.15","-35.67","-75.79","19.66","7.76","81","Computer and Technology","Computers - IT Services","-187.95","3"
"CAE","CAE","7780.67","24.28","674338","-2.84","-6","-4.56","10.28","-27.52","8.45","8.07","34.05","23.16","37","Aerospace","Aerospace - Defense Equipment","5.75","3"
"CAVA Group, Inc.","CAVA","7818.99","66.94","3443330","-7.07",".75","-6.7","43.4","1.01","22.41","4.82","97.39","43.59","150","Retail-Wholesale","Retail - Restaurants","4.82","3"
"CBIZ","CBZ","2957.93","54.51","1157463","-.91","-1.34","63.45","72.29","-4.05","52.08","8.24","65.77","25.14","43","Business Services","Consulting Services","4.73","2"
"CBRE Group","CBRE","43673.71","150.82","1336051","-.64",".91","15.17","55.74","-18.93","13.37","5.13","171.61","124.64","173","Finance","Real Estate - Operations","2.98","3"
"CCC Intelligent Solutions","CCC","4411.57","7.49","9944938",".54","23.6","50.1","56.28","-15.35","11.88","22.73","10.03","4.22","75","Computer and Technology","Internet - Software","3.81","2"
"CDW","CDW","18463.76","147.69","1969639","10.6","1.46","5.91","67.71","-3.15","6.79","5.78","170.77","99.3","81","Computer and Technology","Computers - IT Services","4.6","3"
"CECO Environmental","CECO","4080.57","69.67","872502","-4.56","6.3","-14.09","45","6.73","38.79","6.18","99.67","45.12","212","Industrial Products","Pollution Control","-3.39","3"
"CF Industries","CF","19036.81","125.79","2457252",".07",".02","7.04","80.8","43.92","19.34","25.74","137.6","76.09","25","Basic Materials","Fertilizers","27.12","3"
"CGI Group","GIB","15810.71","74.77","365961",".69","2.09","10.89","37.58","-28.52","5.47","11.52","97.18","61.28","184","Computer and Technology","Computer - Services","10.54","4"
"CION Investment Corporation","CION","363.12","7.38","620099","1.1","24.87","6.65","29.7","-32.15","-4.6","36.19","10.86","5.91","153","Finance","Financial - SBIC & Commercial Industry","1.17","3"
"CLEAR Secure","YOU","5875.56","43.43","1859213","1.24","-22.58","-20.28","42.2","11.39","16.91","14.78","62.36","29.61","75","Computer and Technology","Internet - Software","14.78","4"
"CME Group","CME","102767.68","285.8","1819521","5.51","6.95","11.61","62.31","-8.91","6.37","63.38","326.46","218.58","101","Finance","Securities and Exchanges","63.3","3"
"CMS Energy","CMS","21389.09","68.21","3675080","-2.32","-5.6","-3.06","0","-13.45","13.63","11.81","79.94","68.21","160","Utilities","Utility - Electric Power","11.64","4"
"CNA Financial","CNA","13343.34","49.31","386026","-.34","-7.42","17.07","55.26","-9.27","5.04","9.32","55.31","41.9","62","Finance","Insurance - Property and Casualty","8.16","3"
"CNH Industrial","CNH","14456.64","11.68","16964966","6.67","13.18","7.65","63.57","9.77","-8.78","2.9","13.09","9.22","71","Industrial Products","Manufacturing - Farm Equipment","1.71","3"
"CNO Financial Group","CNO","5122.89","55.37","697310","4.26","3.51","17.51","98.2","15",".85","10.29","55.68","38.49","93","Finance","Insurance - Multi line","6.02","2"
"CNX Resources","CNX","5355.57","36.2","1385712","-.71","4.59","6.38","52.83","-13.04","76.76","24.98","42.61","29.02","182","Oils-Energy","Oil and Gas - Exploration and Production - United States","36.53","3"
"COHERENT CORP","COHR","54676.3","279.2","7619573","-3.73","12.1","-33.82","56.45","41.71","22.51","15.4","426.89","87.8","153","Business Services","Technology Services","11.31","2"
"CONMED","CNMD","1496.95","49.98","411818","-2.72","6.39","42.27","78.17","9.74","5.18","10.69","54.97","32.11","77","Medical","Medical - Dental Supplies","4.12","3"
"COPT DEFENSE PR","CDP","4149.67","36.59","693444","-1.43","-4.59","14.02","84.04","18.74","1.41","20.94","38.35","27.32","80","Finance","REIT and Equity Trust - Other","20.94","3"
"CORE LABS INC","CLB","567.14","12.36","523628",".57","19.42","-9.52","25.41","-32.11",".51","5.33","19.67","9.87","153","Oils-Energy","Oil and Gas - Field Services","5.1","3"
"CRH","CRH","63774.13","95.86","4522449","2.98","-.15","-10.05","7.23","-32.19","5.27","10.04","131.38","93.09","163","Construction","Building Products - Miscellaneous","9.93","3"
"CSX","CSX","94994.91","51.28","9786742",".61","2.17","10.92","90.79","25.89","-3.08","23.06","53.23","32.05","66","Transportation","Transportation - Rail","22.21","3"
"CTO Realty Growth","CTO","808.55","21.57","376667","-1.87","-1.37","7.47","86.8","3.12","20.1","32.63","22.53","15.26","80","Finance","REIT and Equity Trust - Other","32.63","2"
"CVB Financial","CVBF","3905.37","22.19","1054241","-1.47","-2.12","8.56","78.86","6.16","-5.28","40.37","23.3","18.05","188","Finance","Banks - West","29.02","3"
"CVR Energy","CVI","4198.13","41.76","921919","16.55","9.66","23.73","100","38.39","-5.89","-1.53","41.76","20.72","20","Oils-Energy","Oil and Gas - Refining and Marketing",".81","3"
"CVS Health","CVS","119020.95","93.06","7844561","-.63","-11.56","-1.86","56.71","3.68","7.85","2.42","110.6","70.08","87","Medical","Medical Services","1.18","3"
"Cabot","CBT","4318.1","83.65","460933","-1.51","-5.19",".73","71.89","12.99","-7.04","9.57","93.4","58.71","87","Basic Materials","Chemical - Diversified ","5.23","3"
"Cactus","WHD","5584.47","69.65","748026","1.16","12.34","18.29","89.88","32.84","-4.49","17.4","73.73","33.4","205","Oils-Energy","Oil and Gas - Integrated - United States","6.01","3"
"Cadence Design Systems","CDNS","93741.03","340.39","2073491","8.55","2.27","-17.32","49.58","-1.55","14.12","37.5","416.39","265.66","96","Computer and Technology","Computer - Software","23.6","3"
"Cadre Holdings, Inc.","CDRE","1316.32","30.74","393149","-9.19",".46","1.65","18.07","-32.57","7.53","5.88","46.07","27.36","61","Industrial Products","Security and Safety Services","5.26","3"
